episode,steps_per_episode,t_per_episode,reward_per_episode,reward_avg_per_episode,reward_min_per_episode,reward_max_per_episode
172,25.0,5.323,-106.0,-4.416666666666665,-100.0,0.0
173,180.0,36.376,-81.79999999999998,-0.45698324022346376,-100.0,0.8
174,500.0,100.416,71.39999999999976,0.14308617234468937,-0.6000000000000001,0.8
175,500.0,100.387,73.99999999999997,0.14829659318637275,-0.6000000000000001,0.8
176,30.0,6.398,-116.8,-4.027586206896552,-100.0,-0.6000000000000001
177,500.0,100.43,71.79999999999983,0.1438877755511022,-0.6000000000000001,0.8
178,500.0,100.45,66.19999999999985,0.13266533066132266,-0.6000000000000001,0.8
179,500.0,100.389,76.39999999999985,0.1531062124248497,-0.6000000000000001,0.8
180,500.0,100.522,85.39999999999985,0.17114228456913827,-0.6000000000000001,0.8
181,25.0,5.426,-105.0,-4.375,-100.0,0.2
182,500.0,100.432,109.7999999999998,0.2200400801603206,-0.6000000000000001,0.8
183,190.0,38.491,-80.0,-0.42328042328042326,-100.0,0.8
184,229.0,46.147,-91.8,-0.4026315789473685,-100.0,0.8
185,190.0,38.306,-79.20000000000002,-0.4190476190476191,-100.0,0.8
186,192.0,38.737,-85.80000000000001,-0.44921465968586394,-100.0,0.8
187,208.0,41.969,-95.6,-0.4618357487922706,-100.0,0.8
188,27.0,5.733,-102.0,-3.9230769230769225,-100.0,0.8
189,207.0,41.783,-92.8,-0.4504854368932039,-100.0,0.8
190,206.0,41.511,-80.80000000000005,-0.3941463414634147,-100.0,0.8
191,287.0,57.74,-49.80000000000009,-0.17412587412587407,-100.0,0.8
192,218.0,43.94,-73.6,-0.33917050691244244,-100.0,0.8
193,388.0,77.958,-48.60000000000016,-0.1255813953488372,-100.0,0.8
194,25.0,5.308,-107.2,-4.466666666666667,-100.0,0.0
195,25.0,5.339,-109.0,-4.541666666666666,-100.0,0.0
196,203.0,40.969,-87.0,-0.43069306930693063,-100.0,0.8
197,197.0,39.889,-69.4,-0.35408163265306125,-100.0,0.8
198,195.0,39.36,-86.80000000000001,-0.4474226804123711,-100.0,0.8
199,224.0,45.127,-95.6,-0.4286995515695068,-100.0,0.8
200,23.0,4.907,-107.2,-4.872727272727273,-100.0,0.0
